2143 , 367
2144 , 435
2145 , 446
2146 , 469
2147 , 558
2148 , 595
2149 , 521
2150 , 415
2151 , 379
2152 , 453
2153 , 305
2154 , 382
2155 , 434
2156 , 470
2157 , 374
2158 , 451
2159 , 527
2160 , 388
2161 , 411
2162 , 381
2163 , 436
2164 , 399
2165 , 359
2166 , 445
2167 , 541
2168 , 550
2169 , 572
2170 , 274
2171 , 314
2172 , 340
2173 , 490
2174 , 537
2175 , 492
2176 , 429
2177 , 470
2178 , 545
2179 , 423
2180 , 333
2181 , 387
2182 , 489
2183 , 587
2184 , 601
2185 , 503
2186 , 570
2187 , 477
2188 , 416
2189 , 402
2190 , 402
2191 , 441
2192 , 341
2193 , 425
2194 , 559
2195 , 533
2196 , 537
2197 , 448
2198 , 474
2199 , 514
2200 , 363
2201 , 433
2202 , 348
2203 , 346
2204 , 370
2205 , 334
2206 , 374
2207 , 442
2208 , 428
2209 , 415
2210 , 365
2211 , 456
2212 , 304
2213 , 370
2214 , 310
2215 , 424
2216 , 392
2217 , 451
2218 , 444
2219 , 394
2220 , 440
2221 , 397
2222 , 413
2223 , 454
2224 , 494
2225 , 347
2226 , 368
2227 , 422
2228 , 437
2229 , 410
2230 , 451
2231 , 402
2232 , 389
2233 , 446
2234 , 544
2235 , 324
2236 , 370
2237 , 395
2238 , 579
2239 , 494
2240 , 454
2241 , 456
2242 , 464
2243 , 441
2244 , 505
2245 , 531
2246 , 552
2247 , 560
2248 , 504
2249 , 600
2250 , 410
2251 , 479
2252 , 430
2253 , 421
2254 , 487
2255 , 474
2256 , 407
2257 , 610
2258 , 390
2259 , 410
2260 , 452
2261 , 464
2262 , 517
2263 , 464
2264 , 397
2265 , 475
2266 , 526
2267 , 414
2268 , 237
2269 , 359
2270 , 466
2271 , 458
2272 , 532
2273 , 638
2274 , 573
2275 , 540
2276 , 618
2277 , 684
2278 , 786
2279 , 528
2280 , 580
2281 , 412
2282 , 477
2283 , 500
2284 , 375
2285 , 412
2286 , 454
2287 , 445
2288 , 457
2289 , 536
2290 , 487
2291 , 525
2292 , 345
2293 , 419
2294 , 508
2295 , 491
2296 , 577
2297 , 427
2298 , 548
2299 , 680
2300 , 485
2301 , 482
2302 , 589
2303 , 608
2304 , 630
2305 , 488
2306 , 310
2307 , 414
2308 , 513
2309 , 605
2310 , 621
2311 , 469
2312 , 661
2313 , 727
2314 , 440
2315 , 506
2316 , 950
2317 , 734
2318 , 401
2319 , 517
2320 , 594
2321 , 661
2322 , 383
2323 , 533
2324 , 455
2325 , 365
2326 , 467
2327 , 560
2328 , 421
2329 , 275
2330 , 369
2331 , 451
2332 , 391
2333 , 778
2334 , 460
2335 , 459
2336 , 393
2337 , 376
2338 , 443
2339 , 450
2340 , 481
2341 , 345
2342 , 440
2343 , 383
2344 , 301
2345 , 368
2346 , 427
2347 , 513
2348 , 560
2349 , 495
2350 , 487
2351 , 580
2352 , 495
2353 , 559
2354 , 295
2355 , 377
2356 , 498
2357 , 626
2358 , 517
2359 , 548
2360 , 578
2361 , 684
2362 , 315
2363 , 410
2364 , 521
2365 , 740
2366 , 794
2367 , 707
2368 , 391
2369 , 486
2370 , 492
2371 , 534
2372 , 390
2373 , 462
2374 , 505
2375 , 423
2376 , 458
2377 , 494
2378 , 478
2379 , 463
2380 , 602
2381 , 508
2382 , 485
2383 , 501
2384 , 491
2385 , 509
2386 , 605
2387 , 697
2388 , 716
2389 , 719
2390 , 583
2391 , 699
2392 , 690
2393 , 754
2394 , 536
2395 , 528
2396 , 507
2397 , 566
2398 , 681
2399 , 736
2400 , 655
2401 , 618
2402 , 485
2403 , 591
2404 , 641
2405 , 585
2406 , 701
2407 , 705
2408 , 444
2409 , 530
2410 , 683
2411 , 635
2412 , 576
2413 , 685
2414 , 533
2415 , 586
2416 , 715
2417 , 592
2418 , 644
2419 , 429
2420 , 520
2421 , 653
2422 , 780
2423 , 515
2424 , 493
2425 , 579
2426 , 716
2427 , 726
2428 , 456
2429 , 524
2430 , 413
2431 , 494
2432 , 554
2433 , 536
2434 , 639
2435 , 722
2436 , 713
2437 , 782
2438 , 436
2439 , 510
2440 , 568
2441 , 639
2442 , 513
2443 , 489
2444 , 531
2445 , 521
2446 , 613
2447 , 676
2448 , 407
2449 , 457
2450 , 418
2451 , 465
2452 , 548
2453 , 695
2454 , 782
2455 , 531
2456 , 450
2457 , 507
2458 , 550
2459 , 547
2460 , 713
2461 , 333
2462 , 431
2463 , 514
2464 , 634
2465 , 719
2466 , 783
2467 , 528
2468 , 578
2469 , 712
2470 , 778
2471 , 780
2472 , 644
2473 , 647
2474 , 558
2475 , 542
2476 , 639
2477 , 765
2478 , 782
2479 , 766
2480 , 730
2481 , 752
2482 , 561
2483 , 713
2484 , 633
2485 , 697
2486 , 544
2487 , 616
2488 , 515
2489 , 670
2490 , 778
2491 , 562
2492 , 741
2493 , 776
2494 , 761
2495 , 377
2496 , 452
2497 , 579
2498 , 601
2499 , 592
2500 , 688
2501 , 425
2502 , 480
2503 , 588
2504 , 620
2505 , 781
2506 , 723
2507 , 253
2508 , 525
2509 , 627
2510 , 610
2511 , 713
2512 , 782
2513 , 447
2514 , 506
2515 , 635
2516 , 769
2517 , 778
2518 , 709
2519 , 606
2520 , 667
2521 , 731
2522 , 592
2523 , 622
2524 , 709
2525 , 498
2526 , 617
2527 , 206
2528 , 539
2529 , 630
2530 , 458
2531 , 573
2532 , 443
2533 , 454
2534 , 600
2535 , 638
2536 , 768
2537 , 622
2538 , 541
2539 , 647
2540 , 645
2541 , 680
2542 , 485
2543 , 540
2544 , 567
2545 , 446
2546 , 492
2547 , 265
2548 , 498
2549 , 578
2550 , 464
2551 , 566
2552 , 636
2553 , 184
2554 , 603
2555 , 792
2556 , 606
2557 , 586
2558 , 625
2559 , 648
2560 , 636
2561 , 763
2562 , 746
2563 , 798
2564 , 603
2565 , 412
2566 , 521
2567 , 674
2568 , 723
2569 , 672
2570 , 653
2571 , 614
2572 , 678
2573 , 449
2574 , 615
2575 , 788
2576 , 444
2577 , 566
2578 , 475
2579 , 566
2580 , 435
2581 , 530
2582 , 578
2583 , 622
2584 , 727
2585 , 560
2586 , 716
2587 , 562
2588 , 607
2589 , 725
2590 , 535
2591 , 501
2592 , 619
2593 , 668
2594 , 599
2595 , 511
2596 , 589
2597 , 634
2598 , 655
2599 , 488
2600 , 566
2601 , 504
2602 , 578
2603 , 483
2604 , 382
2605 , 391
2606 , 472
2607 , 538
2608 , 601
2609 , 327
2610 , 348
2611 , 461
2612 , 292
2613 , 414
2614 , 436
2615 , 495
2616 , 622
2617 , 638
2618 , 597
2619 , 659
2620 , 528
2621 , 596
2622 , 610
2623 , 571
2624 , 591
2625 , 584
2626 , 589
2627 , 661
2628 , 398
2629 , 428
2630 , 529
2631 , 592
2632 , 718
2633 , 648
2634 , 499
2635 , 615
2636 , 618
2637 , 636
2638 , 535
2639 , 619
2640 , 706
2641 , 603
2642 , 360
2643 , 425
2644 , 546
2645 , 619
2646 , 655
2647 , 606
2648 , 621
2649 , 577
2650 , 444
2651 , 519
2652 , 640
2653 , 633
2654 , 694
2655 , 422
2656 , 184
2657 , 315
2658 , 383
2659 , 448
2660 , 499
2661 , 610
2662 , 697
2663 , 633
2664 , 419
2665 , 486
2666 , 198
2667 , 390
2668 , 506
2669 , 598
2670 , 395
2671 , 430
2672 , 520
2673 , 534
2674 , 464
2675 , 463
2676 , 501
2677 , 453
2678 , 417
2679 , 418
2680 , 488
2681 , 459
2682 , 458
2683 , 553
2684 , 379
2685 , 262
2686 , 327
2687 , 450
2688 , 455
2689 , 303
2690 , 347
2691 , 377
2692 , 454
2693 , 399
2694 , 381
2695 , 402
2696 , 364
2697 , 440
2698 , 482
2699 , 316
2700 , 411
2701 , 428
2702 , 445
2703 , 389
2704 , 514
2705 , 455
2706 , 495
2707 , 406
2708 , 438
2709 , 475
2710 , 543
2711 , 513
2712 , 404
2713 , 495
2714 , 594
2715 , 315
2716 , 383
2717 , 388
2718 , 456
2719 , 349
2720 , 370
2721 , 356
2722 , 454
2723 , 495
2724 , 342
2725 , 403
2726 , 407
2727 , 477
2728 , 458
2729 , 464
2730 , 364
2731 , 420
2732 , 502
2733 , 540
2734 , 627
2735 , 537
2736 , 633
2737 , 706
2738 , 310
2739 , 543
2740 , 617
2741 , 328
2742 , 363
2743 , 401
2744 , 348
2745 , 423
2746 , 423
2747 , 333
2748 , 345
2749 , 429
2750 , 315
2751 , 334
2752 , 399
2753 , 577
2754 , 288
2755 , 305
2756 , 331
2757 , 524
2758 , 457
2759 , 375
2760 , 443
2761 , 506
2762 , 561
2763 , 585
2764 , 310
2765 , 351
2766 , 433
2767 , 511
2768 , 501
2769 , 484
2770 , 545
2771 , 443
2772 , 451
2773 , 369
2774 , 433
2775 , 391
2776 , 487
2777 , 441
2778 , 375
2779 , 449
2780 , 525
2781 , 536
2782 , 533
2783 , 351
2784 , 429
2785 , 497
2786 , 512
2787 , 378
2788 , 305
2789 , 331
2790 , 404
2791 , 382
2792 , 436
2793 , 370
2794 , 394
2795 , 500
2796 , 481
2797 , 276
2798 , 338
2799 , 394
2800 , 485
2801 , 607
2802 , 524
2803 , 437
2804 , 498
2805 , 479
2806 , 432
2807 , 533
2808 , 464
2809 , 370
2810 , 283
2811 , 322
2812 , 408
2813 , 524
2814 , 395
2815 , 455
2816 , 309
2817 , 353
2818 , 490
2819 , 623
2820 , 373
2821 , 381
2822 , 471
2823 , 509
2824 , 377
2825 , 505
2826 , 449
2827 , 409
2828 , 499
2829 , 411
2830 , 445
2831 , 342
2832 , 409
2833 , 483
2834 , 581
2835 , 555
2836 , 498
2837 , 445
2838 , 510
2839 , 522
2840 , 488
2841 , 488
2842 , 431
2843 , 310
2844 , 427
2845 , 367
2846 , 348
2847 , 351
