I,H,S,P
665 , 322 , 40117 , 6.799952539155199
666 , 617 , 46944 , 7.957149637263542
667 , 631 , 36825 , 6.241948606685201
668 , 757 , 41805 , 7.086073632110651
669 , 664 , 40859 , 6.925723777883248
670 , 586 , 38718 , 6.562817818157166
671 , 672 , 29086 , 4.930164756932674
672 , 805 , 37909 , 6.425689877279816
673 , 807 , 44086 , 7.4727100142382525
674 , 533 , 40858 , 6.925554274866093
675 , 377 , 36489 , 6.184995592921553
676 , 665 , 36774 , 6.23330395281036
677 , 554 , 60978 , 10.335954979998645
678 , 637 , 35850 , 6.076683164960336
679 , 655 , 37264 , 6.316360431215676
680 , 657 , 39948 , 6.771306529256221
681 , 521 , 47437 , 8.040714624720321
682 , 568 , 42530 , 7.208963319547088
683 , 523 , 36651 , 6.212455081700456
684 , 529 , 45337 , 7.68475828869754
685 , 782 , 40131 , 6.802325581395349
686 , 836 , 44003 , 7.458641263814494
687 , 822 , 51090 , 8.659909146382807
688 , 834 , 46415 , 7.867482541189233
689 , 905 , 46903 , 7.9502000135602415
690 , 414 , 36031 , 6.107363211065157
691 , 490 , 35253 , 5.975489863719575
692 , 616 , 46793 , 7.931554681673334
693 , 710 , 51898 , 8.796867584242998
694 , 592 , 49420 , 8.376839107736117
695 , 588 , 36173 , 6.131432639500982
696 , 896 , 34364 , 5.82480168146993
697 , 396 , 36413 , 6.172113363617872
698 , 520 , 39105 , 6.628415485795645
699 , 533 , 40043 , 6.7874093158858235
700 , 382 , 33890 , 5.744457251339074
701 , 511 , 32436 , 5.497999864397585
702 , 414 , 30808 , 5.222048952471354
703 , 876 , 34956 , 5.9251474676249245
704 , 539 , 49350 , 8.364973896535357
705 , 923 , 42941 , 7.278629059597262
706 , 408 , 40433 , 6.853515492575767
707 , 409 , 49346 , 8.364295884466744
708 , 955 , 50425 , 8.547189639975592
709 , 955 , 52667 , 8.927215404434202
710 , 453 , 53392 , 9.050105091870636
711 , 495 , 45840 , 7.770018306325854
712 , 593 , 39262 , 6.655027459488779
713 , 383 , 44005 , 7.458980269848805
714 , 476 , 42951 , 7.280324089768799
715 , 585 , 49786 , 8.438877212014372
716 , 543 , 40653 , 6.890806156349583
717 , 481 , 40975 , 6.945386127873077
718 , 644 , 46551 , 7.890534951522137
719 , 570 , 41452 , 7.0262390670553945
720 , 478 , 35582 , 6.031256356363145
721 , 576 , 44049 , 7.466438402603566
722 , 916 , 39118 , 6.630619025018646
723 , 346 , 35048 , 5.940741745203064
724 , 536 , 40456 , 6.857414061970302
725 , 936 , 36186 , 6.133636178723981
726 , 408 , 39210 , 6.646213302596786
727 , 507 , 38539 , 6.532476778086649
728 , 483 , 38222 , 6.478744321648925
729 , 528 , 39901 , 6.763339887449997
730 , 926 , 34222 , 5.800732253034104
731 , 407 , 31911 , 5.40901078039189
732 , 408 , 33133 , 5.6161434673537185
733 , 605 , 38882 , 6.590616312970371
734 , 541 , 41278 , 6.996745542070649
735 , 857 , 41090 , 6.964878974845752
736 , 903 , 31539 , 5.345955658010712
737 , 902 , 27756 , 4.704725744118247
738 , 925 , 42729 , 7.242694419960674
739 , 941 , 41025 , 6.953861278730761
740 , 918 , 38751 , 6.568411417723237
741 , 956 , 33684 , 5.70953962980541
742 , 970 , 43367 , 7.350837344904739
743 , 967 , 37586 , 6.370940402739169
744 , 571 , 35734 , 6.057020814970506
745 , 478 , 50589 , 8.574988134788798
746 , 958 , 47294 , 8.01647569326734
747 , 461 , 37888 , 6.422130313919588
748 , 511 , 32941 , 5.583598888060209
749 , 553 , 36153 , 6.12804257915791
750 , 610 , 42434 , 7.192691029900332
751 , 617 , 40915 , 6.9352159468438535
752 , 721 , 50727 , 8.598379551156007
753 , 563 , 39678 , 6.725540714624721
754 , 490 , 37324 , 6.326530612244897
755 , 543 , 47237 , 8.006814021289578
756 , 590 , 43216 , 7.325242389314531
757 , 927 , 41815 , 7.087768662282189
758 , 549 , 40546 , 6.8726693335141364
759 , 579 , 50523 , 8.563800935656653
760 , 701 , 46222 , 7.834768458878568
761 , 477 , 41797 , 7.084717607973422
762 , 596 , 50680 , 8.590412909349787
763 , 923 , 51634 , 8.75211878771442
764 , 359 , 42349 , 7.1782832734422675
765 , 479 , 45150 , 7.653061224489796
766 , 519 , 41628 , 7.056071598074443
767 , 512 , 42265 , 7.164045020001357
768 , 536 , 51470 , 8.724320292901215
769 , 493 , 42499 , 7.203708726015325
770 , 775 , 51343 , 8.702793409722693
771 , 827 , 46562 , 7.892399484710825
772 , 549 , 45368 , 7.690012882229302
773 , 661 , 50360 , 8.536171943860603
774 , 661 , 48743 , 8.262085565123058
775 , 529 , 48372 , 8.199199945759036
776 , 507 , 53317 , 9.037392365584106
777 , 838 , 38329 , 6.49688114448437
778 , 490 , 50993 , 8.643467353718897
779 , 828 , 44345 , 7.516611295681065
780 , 866 , 46537 , 7.888161909281985
781 , 867 , 40972 , 6.944877618821615
782 , 925 , 34482 , 5.844803037494069
783 , 578 , 38149 , 6.466370601396704
784 , 525 , 46237 , 7.8373110041358744
785 , 912 , 47925 , 8.12343209709133
786 , 525 , 45741 , 7.7532375076276345
787 , 514 , 51362 , 8.706013967048616
788 , 566 , 63040 , 10.685470201369586
789 , 942 , 43098 , 7.305241033290392
790 , 484 , 39430 , 6.683503966370602
791 , 522 , 43911 , 7.443046986236356
792 , 922 , 50672 , 8.589056885212557
793 , 622 , 48647 , 8.245813275476303
794 , 559 , 52661 , 8.926198386331277
795 , 840 , 78019 , 13.224455895314936
796 , 914 , 56658 , 9.603701945894638
797 , 943 , 54787 , 9.286561800800053
798 , 664 , 47109 , 7.985117635093905
799 , 657 , 51495 , 8.728557868330055
800 , 804 , 38595 , 6.541968947047258
801 , 805 , 37896 , 6.423486338056817
802 , 892 , 37873 , 6.419587768662282
803 , 538 , 41516 , 7.037087260153232
804 , 517 , 46861 , 7.943080886839787
805 , 611 , 60581 , 10.26866228218862
806 , 941 , 57347 , 9.720489524713539
807 , 871 , 59752 , 10.128144280968204
808 , 952 , 55201 , 9.35673604990169
809 , 672 , 58424 , 9.903044274188082
810 , 846 , 51784 , 8.777544240287476
811 , 950 , 50622 , 8.580581734354872
812 , 916 , 61434 , 10.413248355820734
813 , 932 , 34945 , 5.923282934436233
814 , 838 , 44428 , 7.53068004610482
815 , 909 , 51852 , 8.78907044545393
816 , 959 , 41615 , 7.053868058851447
817 , 952 , 34162 , 5.790562072004881
818 , 408 , 36254 , 6.1451623838904315
819 , 657 , 53268 , 9.029086717743574
820 , 736 , 38653 , 6.551800122042172
821 , 924 , 47882 , 8.11614346735372
822 , 922 , 45047 , 7.635602413722964
823 , 809 , 48812 , 8.273781273306664
824 , 926 , 49418 , 8.37650010170181
825 , 946 , 50016 , 8.477862905959727
826 , 923 , 56411 , 9.56183470065767
827 , 923 , 49487 , 8.388195809885417
828 , 924 , 49444 , 8.380907180147805
829 , 894 , 44689 , 7.574920333581938
830 , 968 , 44323 , 7.512882229303682
831 , 980 , 25821 , 4.376737405925825
832 , 962 , 29224 , 4.9535561732998845
833 , 875 , 36841 , 6.244660654959658
834 , 872 , 37723 , 6.394162316089226
835 , 950 , 33949 , 5.754457929351143
836 , 794 , 34422 , 5.834632856464845
837 , 894 , 41946 , 7.109973557529323
838 , 926 , 43125 , 7.309817614753542
839 , 919 , 33986 , 5.760729540985829
840 , 980 , 46285 , 7.845447148959251
841 , 980 , 40211 , 6.815885822767645
842 , 914 , 48318 , 8.190046782832734
843 , 980 , 45636 , 7.735439690826496
844 , 638 , 43857 , 7.433893823310053
845 , 813 , 37832 , 6.41263814495898
846 , 956 , 39769 , 6.740965489185708
847 , 929 , 38544 , 6.533324293172418
848 , 511 , 43914 , 7.443555495287817
849 , 942 , 45287 , 7.676283137839854
850 , 914 , 48220 , 8.173435487151673
851 , 969 , 43868 , 7.435758356498746
852 , 813 , 39992 , 6.778764662010982
853 , 906 , 38484 , 6.523154112143197
854 , 566 , 39713 , 6.731473320225101
855 , 658 , 64612 , 10.951928944335208
856 , 948 , 74110 , 12.561868601261102
857 , 948 , 35844 , 6.075666146857414
858 , 917 , 29845 , 5.058817546952336
859 , 868 , 39544 , 6.702827310326124
860 , 849 , 48304 , 8.187673740592581
861 , 900 , 61840 , 10.482066580785139
862 , 934 , 38808 , 6.578073089700997
863 , 934 , 35859 , 6.07820869211472
864 , 910 , 39963 , 6.773849074513526
865 , 908 , 37428 , 6.344158926028881
866 , 848 , 33164 , 5.621398060885485
867 , 872 , 40055 , 6.7894433520916655
868 , 963 , 57648 , 9.771509932876803
869 , 962 , 34707 , 5.882941216353651
870 , 910 , 54470 , 9.232829344362328
871 , 891 , 42554 , 7.213031391958777
872 , 912 , 26762 , 4.536239745067462
873 , 928 , 37250 , 6.313987388975526
874 , 924 , 39892 , 6.761814360295613
875 , 906 , 42331 , 7.175232219133502
876 , 870 , 45565 , 7.723404976608584
877 , 917 , 41312 , 7.002508644653875
878 , 880 , 38573 , 6.538239880669875
879 , 897 , 37591 , 6.371787917824937
880 , 928 , 30369 , 5.147637127940878
881 , 569 , 39698 , 6.728930774967795
882 , 603 , 42253 , 7.162010983795511
883 , 771 , 46617 , 7.901722150654284
884 , 890 , 34420 , 5.834293850430537
885 , 812 , 40465 , 6.858939589124686
886 , 962 , 39483 , 6.692487626279747
887 , 933 , 53177 , 9.013661943182589
888 , 924 , 41253 , 6.992507966641806
889 , 922 , 30617 , 5.1896738761949965
890 , 831 , 36973 , 6.267035053223946
891 , 849 , 41885 , 7.099633873482949
892 , 944 , 42734 , 7.243541935046445
893 , 980 , 39194 , 6.643501254322327
894 , 574 , 44241 , 7.498982981897078
895 , 854 , 37309 , 6.323988066987592
896 , 941 , 34976 , 5.928537527967997
897 , 806 , 43031 , 7.2938843311410935
898 , 819 , 39575 , 6.708081903857887
899 , 849 , 38265 , 6.486032951386536
900 , 911 , 45884 , 7.7774764390806155
901 , 980 , 35190 , 5.964811173638892
902 , 906 , 40603 , 6.882331005491897
903 , 904 , 38120 , 6.461455013899247
904 , 839 , 52431 , 8.887212692385923
905 , 822 , 41912 , 7.104210454946098
906 , 899 , 38432 , 6.514339955251203
907 , 886 , 32584 , 5.5230863109363355
908 , 896 , 30742 , 5.210861753339208
909 , 481 , 43438 , 7.362872059122653
910 , 936 , 56830 , 9.632856464845075
911 , 892 , 46730 , 7.920875991592651
912 , 775 , 56079 , 9.505559698962642
913 , 814 , 60972 , 10.33493796189572
914 , 912 , 47854 , 8.111397382873415
915 , 776 , 33256 , 5.636992338463625
916 , 889 , 37893 , 6.422977829005355
917 , 890 , 38498 , 6.525527154383347
918 , 880 , 43960 , 7.451352634076886
919 , 950 , 45099 , 7.644416570614956
920 , 929 , 48652 , 8.246660790562071
921 , 888 , 53961 , 9.146552308631096
922 , 812 , 39969 , 6.774866092616448
923 , 678 , 40850 , 6.924198250728864
924 , 928 , 36948 , 6.262797477795104
925 , 932 , 26229 , 4.445894636924538
926 , 931 , 26761 , 4.536070242050308
927 , 865 , 25303 , 4.288934843040206
928 , 803 , 27526 , 4.665740050172893
929 , 739 , 27331 , 4.63268696182792
930 , 805 , 47722 , 8.089022984609125
931 , 895 , 47213 , 8.00274594887789
932 , 890 , 41167 , 6.977930707166588
933 , 887 , 32009 , 5.425622076072954
934 , 910 , 36690 , 6.219065699369447
935 , 920 , 35888 , 6.083124279612178
936 , 898 , 51196 , 8.677876466201099
937 , 932 , 39533 , 6.700962777137434
938 , 891 , 37409 , 6.340938368702963
939 , 914 , 36118 , 6.12210997355753
940 , 613 , 39576 , 6.708251406875044
941 , 749 , 42533 , 7.2094718285985495
942 , 913 , 27719 , 4.698454132483557
943 , 911 , 31620 , 5.359685402400164
944 , 854 , 36941 , 6.261610956675029
945 , 928 , 38040 , 6.4478947725269515
946 , 582 , 37139 , 6.295172554071462
947 , 924 , 47119 , 7.9868126652654405
948 , 935 , 47494 , 8.050376296698081
949 , 932 , 42303 , 7.170486134653197
950 , 915 , 27721 , 4.698793138517866
951 , 911 , 30359 , 5.145942097769341
952 , 801 , 36656 , 6.213302596786223
953 , 842 , 50976 , 8.640585802427285
954 , 856 , 47245 , 8.008170045426809
955 , 847 , 36657 , 6.213472099803376
956 , 931 , 47115 , 7.986134653196826
957 , 940 , 35255 , 5.975828869753881
958 , 909 , 46488 , 7.879856261441454
959 , 875 , 44152 , 7.483897213370397
960 , 886 , 47224 , 8.00461048206658
961 , 938 , 44721 , 7.5803444301308565
962 , 907 , 39937 , 6.769441996067529
963 , 819 , 47771 , 8.097328632449656
964 , 821 , 53921 , 9.139772187944942
965 , 806 , 48628 , 8.242592718150384
966 , 846 , 37762 , 6.400772933758222
967 , 855 , 34261 , 5.807342870703099
968 , 859 , 34974 , 5.928198521933692
969 , 880 , 43348 , 7.34761678757882
970 , 869 , 49610 , 8.409044680995322
971 , 883 , 41841 , 7.092175740728186
972 , 887 , 42610 , 7.2225235609193845
973 , 920 , 43173 , 7.317953759576922
974 , 892 , 53094 , 8.999593192758832
975 , 946 , 31932 , 5.412570343752118
976 , 886 , 23765 , 4.028239202657807
977 , 859 , 30341 , 5.1428910434605735
978 , 851 , 32980 , 5.590209505729201
979 , 851 , 32448 , 5.50003390060343
980 , 934 , 35709 , 6.052783239541663
981 , 902 , 25878 , 4.3863990779035875
982 , 820 , 28372 , 4.809139602684927
983 , 827 , 32607 , 5.52698488033087
984 , 877 , 40000 , 6.780120686148214
985 , 963 , 23415 , 3.9689131466540104
986 , 921 , 33927 , 5.75072886297376
987 , 866 , 46978 , 7.96291273984677
988 , 916 , 44901 , 7.610854973218524
989 , 944 , 24255 , 4.1112956810631225
990 , 886 , 28078 , 4.759305715641739
991 , 935 , 31415 , 5.324937283883652
992 , 926 , 38533 , 6.531459759983729
993 , 890 , 28650 , 4.856261441453658
994 , 926 , 29109 , 4.934063326327209
995 , 842 , 32962 , 5.587158451420434
996 , 804 , 30447 , 5.160858363278866
997 , 538 , 41469 , 7.029120618347005
998 , 937 , 29802 , 5.051528917214725
999 , 967 , 23621 , 4.003830768187674
1000 , 807 , 34593 , 5.863617872398129
1001 , 704 , 38223 , 6.47891382466608
1002 , 932 , 48423 , 8.207844599633875
1003 , 926 , 38434 , 6.514678961285509
1004 , 622 , 40371 , 6.843006305512237
1005 , 920 , 34434 , 5.836666892670689
1006 , 908 , 39859 , 6.756220760729541
1007 , 934 , 43908 , 7.442538477184894
1008 , 906 , 32845 , 5.567326598413453
1009 , 925 , 47395 , 8.033595497999864
1010 , 966 , 45103 , 7.645094582683573
1011 , 948 , 39197 , 6.644009763373787
1012 , 877 , 30110 , 5.103735846498068
1013 , 803 , 35442 , 6.007525933961625
1014 , 801 , 38000 , 6.4411146518408025
1015 , 852 , 43912 , 7.443216489253508
1016 , 532 , 24133 , 4.090616312970371
1017 , 886 , 36607 , 6.204996948945691
1018 , 928 , 32704 , 5.543426672994779
1019 , 927 , 28434 , 4.819648789748458
1020 , 930 , 34210 , 5.798698216828258
1021 , 896 , 56110 , 9.510814292494407
1022 , 902 , 26211 , 4.44284358261577
1023 , 802 , 36284 , 6.150247474405044
1024 , 817 , 34222 , 5.800732253034104
1025 , 888 , 35977 , 6.098210048138858
1026 , 929 , 41798 , 7.084887110990574
1027 , 929 , 33617 , 5.698182927656114
1028 , 957 , 23380 , 3.9629805410536307
1029 , 963 , 33279 , 5.64089090785816
1030 , 956 , 33464 , 5.672248966031596
1031 , 630 , 29635 , 5.023221913350058
1032 , 601 , 34376 , 5.826835717675777
1033 , 665 , 43577 , 7.386432978507018
1034 , 794 , 42864 , 7.265577327276424
1035 , 610 , 39982 , 6.777069631839447
1036 , 737 , 40416 , 6.850633941284155
1037 , 953 , 52018 , 8.817207946301444
1038 , 968 , 28927 , 4.903213777205235
1039 , 480 , 45401 , 7.695606481795377
1040 , 602 , 37425 , 6.343650416977421
1041 , 807 , 35188 , 5.964472167604583
1042 , 948 , 38387 , 6.506712319479286
1043 , 477 , 41324 , 7.004542680859719
1044 , 507 , 38563 , 6.53654485049834
1045 , 571 , 49552 , 8.399213506000407
1046 , 939 , 49866 , 8.452437453386672
1047 , 955 , 38243 , 6.482303885009155
1048 , 836 , 31716 , 5.375957692046918
1049 , 929 , 41999 , 7.118957217438471
1050 , 935 , 37966 , 6.435351549257577
1051 , 542 , 30874 , 5.233236151603498
1052 , 656 , 37760 , 6.400433927723913
1053 , 936 , 40638 , 6.888263611092278
1054 , 601 , 29941 , 5.0750898365990915
1055 , 797 , 30380 , 5.149501661129568
1056 , 655 , 30087 , 5.099837277103532
1057 , 533 , 34291 , 5.812427961217711
1058 , 636 , 40368 , 6.842497796460777
1059 , 888 , 46675 , 7.911553325649197
1060 , 890 , 44712 , 7.578818902976475
1061 , 600 , 48351 , 8.195640382398809
1062 , 870 , 44736 , 7.582886975388161
1063 , 894 , 43173 , 7.3179537595769215
1064 , 532 , 40988 , 6.947589667096074
1065 , 544 , 37209 , 6.307037765272221
1066 , 928 , 41268 , 6.9950505118991115
1067 , 587 , 37224 , 6.309580310529527
1068 , 646 , 38676 , 6.5556986914367075
1069 , 613 , 35691 , 6.049732185232897
1070 , 894 , 40585 , 6.879279951183133
1071 , 656 , 47037 , 7.9729134178588374
1072 , 929 , 54837 , 9.295036951657739
1073 , 807 , 41769 , 7.079971523493119
1074 , 807 , 38000 , 6.441114651840803
1075 , 916 , 42276 , 7.165909553190047
1076 , 534 , 35621 , 6.037866974032136
1077 , 601 , 32218 , 5.461048206658079
1078 , 927 , 43782 , 7.421181097023527
1079 , 381 , 38013 , 6.443318191063799
1080 , 529 , 40564 , 6.875720387822903
1081 , 628 , 41832 , 7.090650213573803
1082 , 628 , 44729 , 7.581700454268086
1083 , 521 , 38054 , 6.450267814767102
1084 , 562 , 38637 , 6.549088073767714
1085 , 529 , 34112 , 5.782086921147199
1086 , 493 , 35821 , 6.07176757746288
1087 , 589 , 36680 , 6.217370669197912
1088 , 540 , 40137 , 6.80334259949827
1089 , 604 , 31715 , 5.375788189029764
1090 , 519 , 36178 , 6.132280154586755
1091 , 540 , 30892 , 5.236287205912266
1092 , 510 , 39656 , 6.721811648247338
1093 , 964 , 50229 , 8.513967048613468
1094 , 587 , 48367 , 8.198352430673268
1095 , 564 , 36494 , 6.185843108007323
1096 , 461 , 40460 , 6.858092074038917
1097 , 530 , 44132 , 7.4805071530273235
1098 , 511 , 45869 , 7.7749338938233095
1099 , 530 , 38282 , 6.488914502678149
1100 , 530 , 39850 , 6.7546952335751556
1101 , 530 , 39957 , 6.772832056410603
1102 , 514 , 32251 , 5.466641806224151
1103 , 572 , 34699 , 5.881585192216422
1104 , 416 , 38944 , 6.601125500033901
1105 , 514 , 35845 , 6.075835649874568
1106 , 509 , 34620 , 5.86819445386128
1107 , 347 , 31957 , 5.41680791918096
1108 , 355 , 38419 , 6.512136416028206
1109 , 359 , 37422 , 6.343141907925961
1110 , 356 , 33391 , 5.659875245779374
1111 , 373 , 34473 , 5.843277510339682
1112 , 376 , 38210 , 6.476710285443084
1113 , 412 , 36269 , 6.147704929147738
1114 , 367 , 40734 , 6.9045359007390354
1115 , 518 , 44366 , 7.520170859041289
1116 , 466 , 39411 , 6.680283409044682
1117 , 364 , 32407 , 5.493084276900128
1118 , 361 , 28527 , 4.835412570343751
1119 , 371 , 28227 , 4.784561665197641
1120 , 371 , 27556 , 4.670825140687506
1121 , 411 , 25991 , 4.405552918841956
1122 , 547 , 25094 , 4.253508712455082
1123 , 406 , 24629 , 4.1746898094786085
1124 , 224 , 26354 , 4.467082514068752
1125 , 380 , 20228 , 3.428707030985153
1126 , 371 , 21668 , 3.6727913756864874
1127 , 429 , 16505 , 2.797647298121907
1128 , 179 , 10109 , 1.7135060004068072
1129 , 201 , 10446 , 1.7706285171876057
1130 , 420 , 10272 , 1.7411349922028618
1131 , 675 , 10436 , 1.7689334870160691
1132 , 675 , 10656 , 1.8062241507898837
1133 , 690 , 11140 , 1.888263611092277
1134 , 740 , 14937 , 2.531866567224897
1135 , 980 , 19513 , 3.3075123737202525
1136 , 980 , 21096 , 3.5758356498745685
1137 , 980 , 21632 , 3.666689267068954
1138 , 849 , 21685 , 3.6756729269781
1139 , 849 , 21832 , 3.700589870499695
1140 , 849 , 21740 , 3.6849955929215534
1141 , 846 , 22543 , 3.821106515695979
