I,H,S,P
1285 , 158 , 12959 , 2.825527646956218
1286 , 219 , 12451 , 2.714765393336822
1287 , 329 , 13124 , 2.86150357578929
1288 , 305 , 19985 , 4.357448107448108
1289 , 220 , 15935 , 3.4744025815454385
1290 , 193 , 12603 , 2.747906855049713
1291 , 341 , 16923 , 3.6898220826792247
1292 , 158 , 13212 , 2.8806907378335946
1293 , 252 , 19744 , 4.3049014477585885
1294 , 168 , 14051 , 3.063622885051456
1295 , 236 , 17618 , 3.84135705564277
1296 , 171 , 13023 , 2.839481946624804
1297 , 315 , 15107 , 3.2938688295831158
1298 , 263 , 15180 , 3.309785452642596
1299 , 263 , 16768 , 3.6560265131693703
1300 , 256 , 12843 , 2.8002354788069073
1301 , 206 , 12145 , 2.6480463980463984
1302 , 257 , 14498 , 3.161084946799232
1303 , 423 , 13195 , 2.876984126984127
1304 , 244 , 10731 , 2.3397435897435894
1305 , 154 , 9106 , 1.9854351997209139
1306 , 245 , 17461 , 3.8071254142682713
1307 , 156 , 11549 , 2.518096982382697
1308 , 319 , 15798 , 3.444531658817373
1309 , 198 , 18449 , 4.022544915402057
1310 , 273 , 13277 , 2.8948630734345024
1311 , 246 , 12522 , 2.7302459445316587
1312 , 206 , 16124 , 3.515611372754229
1313 , 238 , 15627 , 3.407247514390372
1314 , 240 , 15485 , 3.3762864120006975
1315 , 269 , 11966 , 2.6090179661608235
1316 , 200 , 13651 , 2.9764085121227977
1317 , 288 , 15963 , 3.4805075876504454
1318 , 243 , 16518 , 3.601517530088959
1319 , 201 , 17925 , 3.9082940868655154
1320 , 362 , 23047 , 5.02507413221699
1321 , 195 , 15781 , 3.4408250479679046
1322 , 260 , 15394 , 3.356445142159428
1323 , 276 , 14818 , 3.2308564451421597
1324 , 315 , 13967 , 3.0453078667364393
1325 , 317 , 13493 , 2.941958834815978
1326 , 380 , 14038 , 3.0607884179312754
1327 , 211 , 9835 , 2.1443833943833948
1328 , 255 , 9418 , 2.0534624106052677
1329 , 317 , 17706 , 3.860544217687074
1330 , 268 , 18158 , 3.95909645909646
1331 , 230 , 13887 , 3.0278649921507057
1332 , 244 , 15113 , 3.295177045177046
1333 , 272 , 18599 , 4.055250305250306
1334 , 214 , 11925 , 2.6000784929356366
1335 , 164 , 14156 , 3.086516657945229
1336 , 213 , 15878 , 3.4619745334031053
1337 , 288 , 18409 , 4.013823478109193
1338 , 234 , 15316 , 3.339438339438339
1339 , 201 , 18825 , 4.104526425954997
1340 , 202 , 11712 , 2.553636839351125
1341 , 327 , 14039 , 3.061006453863597
1342 , 227 , 12801 , 2.791077969649398
1343 , 237 , 13360 , 2.9129600558171984
1344 , 212 , 13609 , 2.9672510029652877
1345 , 256 , 15260 , 3.327228327228327
1346 , 160 , 21913 , 4.777821384964242
1347 , 231 , 17953 , 3.9143990929705215
1348 , 338 , 14472 , 3.1554160125588697
1349 , 179 , 14575 , 3.1778737135879997
1350 , 304 , 15491 , 3.377594627594627
1351 , 301 , 15833 , 3.4521629164486303
1352 , 211 , 12171 , 2.6537153322867613
1353 , 173 , 13454 , 2.9334554334554332
1354 , 198 , 13284 , 2.896389324960753
1355 , 130 , 15145 , 3.3021541950113384
1356 , 257 , 12775 , 2.7854090354090353
1357 , 332 , 14876 , 3.243502529216816
1358 , 211 , 15213 , 3.3169806384092095
1359 , 258 , 11782 , 2.5688993546136403
1360 , 156 , 10992 , 2.396650968079539
1361 , 202 , 13112 , 2.8588871446014292
1362 , 141 , 13824 , 3.0141287284144425
1363 , 116 , 14187 , 3.0932757718472
1364 , 292 , 12471 , 2.719126111983255
1365 , 182 , 13962 , 3.044217687074831
1366 , 222 , 16603 , 3.6200505843362993
1367 , 241 , 11632 , 2.5361939647653933
1368 , 166 , 12848 , 2.8013256584685156
1369 , 378 , 19302 , 4.208529565672423
1370 , 392 , 22891 , 4.9910605267748105
1371 , 286 , 9154 , 1.995900924472353
1372 , 220 , 14548 , 3.171986743415314
1373 , 263 , 14810 , 3.229112157683586
1374 , 328 , 17363 , 3.78575789290075
1375 , 162 , 16033 , 3.49577010291296
1376 , 332 , 11652 , 2.540554683411827
1377 , 238 , 17350 , 3.7829234257805684
1378 , 196 , 16545 , 3.607404500261643
1379 , 195 , 12456 , 2.715855572998429
1380 , 213 , 15083 , 3.288635967207396
1381 , 195 , 13808 , 3.010640153497296
1382 , 182 , 14622 , 3.1881214024071167
1383 , 190 , 18679 , 4.072693179836036
1384 , 148 , 13328 , 2.9059829059829063
1385 , 212 , 14320 , 3.122274550845978
1386 , 264 , 13937 , 3.0387667887667886
1387 , 292 , 14763 , 3.218864468864468
1388 , 191 , 13306 , 2.9011861154718295
1389 , 199 , 13049 , 2.8451508808651664
1390 , 178 , 11808 , 2.5745682888540036
1391 , 355 , 17253 , 3.761773940345369
1392 , 315 , 21469 , 4.68101343101343
1393 , 197 , 11520 , 2.511773940345369
1394 , 185 , 14109 , 3.076268969126112
1395 , 262 , 16279 , 3.549406942264085
1396 , 253 , 14997 , 3.2698848770277342
1397 , 244 , 15623 , 3.4063753706610846
1398 , 279 , 15398 , 3.357317285888714
1399 , 297 , 10880 , 2.372230943659515
1400 , 195 , 12079 , 2.6336560265131705
1401 , 357 , 13213 , 2.880908773765917
1402 , 196 , 14210 , 3.098290598290599
1403 , 301 , 13608 , 2.967032967032968
1404 , 242 , 13671 , 2.9807692307692304
1405 , 362 , 15037 , 3.2786063143205992
1406 , 264 , 14640 , 3.1920460491889076
1407 , 207 , 13847 , 3.0191435548578403
1408 , 220 , 14248 , 3.1065759637188197
1409 , 291 , 14232 , 3.1030873888016743
1410 , 352 , 13835 , 3.0165271236699813
1411 , 308 , 15956 , 3.4789813361241944
1412 , 270 , 17164 , 3.742368742368743
1413 , 289 , 16545 , 3.607404500261643
1414 , 299 , 15172 , 3.3080411651840227
1415 , 262 , 16814 , 3.6660561660561655
1416 , 196 , 9006 , 1.9636316064887498
1417 , 268 , 14768 , 3.2199546485260773
1418 , 133 , 11307 , 2.465332286760858
1419 , 227 , 18413 , 4.014695621838479
1420 , 330 , 14201 , 3.096328274899703
1421 , 228 , 13473 , 2.9375981161695446
1422 , 172 , 12052 , 2.6277690563404845
1423 , 321 , 18873 , 4.114992150706436
1424 , 157 , 12794 , 2.789551718123146
1425 , 381 , 13425 , 2.927132391418105
1426 , 150 , 13290 , 2.897697540554683
1427 , 166 , 14920 , 3.253096110238967
1428 , 297 , 11222 , 2.4467992325135186
1429 , 273 , 16867 , 3.6776120704692126
1430 , 360 , 20178 , 4.399529042386185
1431 , 183 , 13998 , 3.052066980638409
1432 , 227 , 17082 , 3.724489795918368
1433 , 232 , 15871 , 3.460448281876853
1434 , 376 , 15675 , 3.4177132391418112
1435 , 167 , 14144 , 3.083900226757369
1436 , 234 , 15551 , 3.3906767835339267
1437 , 197 , 14552 , 3.1728588871446015
1438 , 159 , 14809 , 3.2288941217512646
1439 , 196 , 16652 , 3.630734345020059
1440 , 291 , 16959 , 3.6976713762428037
1441 , 320 , 14803 , 3.227585906157334
1442 , 201 , 12621 , 2.7518315018315023
1443 , 153 , 13524 , 2.9487179487179485
1444 , 214 , 15054 , 3.2823129251700682
1445 , 142 , 12938 , 2.8209488923774635
1446 , 235 , 15216 , 3.317634746206175
1447 , 112 , 12073 , 2.632347810919239
1448 , 373 , 15514 , 3.3826094540380254
1449 , 186 , 16709 , 3.6431623931623927
1450 , 311 , 17022 , 3.711407639979069
1451 , 223 , 13127 , 2.862157683586255
1452 , 373 , 15664 , 3.4153148438862724
1453 , 213 , 14008 , 3.0542473399616252
1454 , 232 , 17782 , 3.877114948543519
1455 , 293 , 23375 , 5.09658991801849
1456 , 369 , 13885 , 3.027428920286063
1457 , 277 , 20718 , 4.517268445839875
1458 , 278 , 17526 , 3.821297749869179
1459 , 348 , 20567 , 4.484345020059304
1460 , 192 , 11118 , 2.4241234955520663
1461 , 243 , 14545 , 3.17133263561835
1462 , 271 , 13243 , 2.8874498517355662
1463 , 333 , 9624 , 2.0983778126635273
1464 , 272 , 15432 , 3.36473050758765
1465 , 545 , 12375 , 2.698194662480377
1466 , 980 , 11645 , 2.539028431885576
1467 , 980 , 1855 , 0.4044566544566545
1468 , 980 , 2658 , 0.5795395081109366
1469 , 819 , 4213 , 0.9185853828710971
1470 , 980 , 6704 , 1.4617128902843186
1471 , 980 , 6389 , 1.3930315716030006
1472 , 980 , 6292 , 1.3718820861678003
1473 , 980 , 5758 , 1.2554508983080408
1474 , 980 , 5898 , 1.2859759288330717
1475 , 980 , 6044 , 1.3178091749520315
1476 , 980 , 6191 , 1.3498604570033144
1477 , 980 , 5308 , 1.1573347287633
1478 , 980 , 5106 , 1.1132914704343273
1479 , 980 , 4290 , 0.935374149659864
1480 , 980 , 5947 , 1.2966596895168323
1481 , 980 , 6105 , 1.3311093668236524
1482 , 980 , 6470 , 1.4106924821210536
1483 , 980 , 6529 , 1.4235566021280306
1484 , 980 , 648 , 0.141287284144427
1485 , 980 , 2030 , 0.44261294261294265
1486 , 980 , 13974 , 3.0468341182626903
1487 , 980 , 11872 , 2.588522588522588
1488 , 980 , 13128 , 2.862375719518576
1489 , 849 , 14598 , 3.182888540031397
1490 , 980 , 16039 , 3.4970783185068903
1491 , 980 , 16940 , 3.6935286935286933
1492 , 980 , 17328 , 3.7781266352694933
1493 , 980 , 17780 , 3.8766788766788767
1494 , 980 , 16860 , 3.6760858189429615
1495 , 980 , 15062 , 3.2840572126286416
1496 , 980 , 23579 , 5.141069248212105
1497 , 980 , 20683 , 4.509637188208617
1498 , 980 , 17510 , 3.817809174952031
1499 , 980 , 22098 , 4.818158032443746
1500 , 980 , 20098 , 4.382086167800455
1501 , 980 , 26872 , 5.8590615733472875
1502 , 980 , 19263 , 4.200026164311879
1503 , 980 , 24280 , 5.29391243676958
1504 , 980 , 19595 , 4.2724140938426665
1505 , 837 , 18105 , 3.9475405546834117
1506 , 901 , 19370 , 4.223356009070295
1507 , 901 , 22669 , 4.942656549799406
1508 , 773 , 24320 , 5.302633874062446
1509 , 766 , 15539 , 3.3880603523460673
1510 , 761 , 14120 , 3.0786673643816513
1511 , 620 , 15024 , 3.275771847200418
1512 , 620 , 15334 , 3.343362986220128
1513 , 620 , 17492 , 3.813884528170243
1514 , 245 , 21210 , 4.624542124542126
1515 , 357 , 13888 , 3.0280830280830284
1516 , 358 , 14163 , 3.088042909471482
1517 , 365 , 20405 , 4.4490231990232
1518 , 368 , 14742 , 3.2142857142857144
1519 , 416 , 13055 , 2.846459096459096
1520 , 467 , 14410 , 3.1418977847549274
1521 , 421 , 24540 , 5.35060177917321
1522 , 760 , 14216 , 3.0995988138845285
1523 , 840 , 15089 , 3.2899441828013254
1524 , 761 , 13819 , 3.013038548752835
1525 , 621 , 22359 , 4.875065410779696
1526 , 622 , 17882 , 3.898918541775684
1527 , 760 , 16301 , 3.5542037327751603
1528 , 762 , 21088 , 4.597941740798884
1529 , 762 , 19840 , 4.32583289726147
1530 , 904 , 24845 , 5.41710273853131
1531 , 822 , 18626 , 4.06113727542299
1532 , 667 , 14344 , 3.1275074132216982
1533 , 434 , 17576 , 3.8321995464852603
1534 , 368 , 20312 , 4.428745857317284
1535 , 299 , 15933 , 3.4739665096807952
1536 , 327 , 16695 , 3.6401098901098896
1537 , 262 , 18787 , 4.096241060526776
1538 , 275 , 22121 , 4.823172858887143
1539 , 383 , 21746 , 4.741409384266528
1540 , 198 , 16667 , 3.634004884004884
1541 , 311 , 17915 , 3.9061137275422984
1542 , 286 , 20953 , 4.568506889935462
1543 , 263 , 18499 , 4.03344671201814
1544 , 220 , 10466 , 2.281964067678353
1545 , 378 , 17802 , 3.8814756671899535
1546 , 272 , 15071 , 3.2860195360195363
1547 , 218 , 16489 , 3.5951944880516304
1548 , 202 , 18247 , 3.978501657073086
1549 , 257 , 17190 , 3.748037676609104
1550 , 324 , 17860 , 3.894121751264608
1551 , 383 , 15218 , 3.3180708180708196
1552 , 360 , 15718 , 3.427088784231641
1553 , 478 , 15683 , 3.4194575266003846
1554 , 935 , 850 , 0.18533054247339958
1555 , 930 , 1554 , 0.33882783882783885
1556 , 529 , 1533 , 0.3342490842490842
1557 , 980 , 722 , 0.15742194313622887
1558 , 980 , 1975 , 0.430620966335252
1559 , 980 , 4523 , 0.9861765218908075
1560 , 980 , 5970 , 1.3016745159602303
1561 , 980 , 7013 , 1.5290859933717078
1562 , 866 , 8845 , 1.9285278213849641
1563 , 851 , 15850 , 3.4558695272980984
1564 , 850 , 16093 , 3.508852258852259
1565 , 980 , 16267 , 3.546790511076226
1566 , 822 , 21581 , 4.705433455433457
1567 , 705 , 16962 , 3.6983254840397692
1568 , 327 , 22823 , 4.97623408337694
1569 , 207 , 17093 , 3.7268881911739054
1570 , 276 , 14155 , 3.0862986220129076
1571 , 193 , 10875 , 2.3711407639979067
1572 , 157 , 12423 , 2.708660387231816
1573 , 280 , 17381 , 3.78968253968254
1574 , 220 , 16809 , 3.6649659863945576
1575 , 307 , 10755 , 2.344976452119309
1576 , 284 , 17113 , 3.731248909820338
1577 , 314 , 16657 , 3.631824524681667
1578 , 310 , 18888 , 4.118262689691261
1579 , 257 , 21017 , 4.582461189604047
1580 , 194 , 14229 , 3.10243328100471
1581 , 304 , 12245 , 2.6698499912785625
1582 , 336 , 11652 , 2.5405546834118256
1583 , 168 , 11611 , 2.5316152101866383
1584 , 207 , 13131 , 2.8630298273155415
1585 , 281 , 12623 , 2.752267573696145
1586 , 180 , 15606 , 3.402668759811617
1587 , 200 , 17524 , 3.820861678004534
1588 , 276 , 15117 , 3.2960491889063306
1589 , 288 , 14210 , 3.0982905982905984
1590 , 267 , 14813 , 3.2297662654805515
1591 , 251 , 13017 , 2.838173731030874
1592 , 332 , 13671 , 2.980769230769231
1593 , 227 , 17546 , 3.8256584685156114
1594 , 281 , 16178 , 3.5273853130995994
1595 , 220 , 12398 , 2.7032094889237746
1596 , 202 , 14401 , 3.139935461364033
1597 , 252 , 18149 , 3.9571341357055654
1598 , 286 , 14383 , 3.1360108145822436
1599 , 397 , 13688 , 2.9844758416186985
1600 , 208 , 12548 , 2.7359148787720216
1601 , 333 , 16912 , 3.687423687423687
1602 , 252 , 12206 , 2.661346589918019
1603 , 183 , 13432 , 2.9286586429443573
1604 , 262 , 21289 , 4.6417669631955345
1605 , 178 , 17225 , 3.7556689342403624
1606 , 205 , 12065 , 2.630603523460666
1607 , 271 , 16690 , 3.6390197104482813
1608 , 311 , 17136 , 3.7362637362637376
1609 , 334 , 17997 , 3.923992673992673
1610 , 362 , 16664 , 3.633350776207919
1611 , 234 , 17811 , 3.883437990580848
1612 , 292 , 18056 , 3.936856793999651
1613 , 288 , 16871 , 3.6784842141984995
1614 , 265 , 15736 , 3.4310134310134313
1615 , 246 , 15142 , 3.301500087214373
1616 , 224 , 11576 , 2.523983952555381
1617 , 164 , 12709 , 2.771018663875807
1618 , 309 , 15272 , 3.3298447584161868
1619 , 268 , 17074 , 3.7227455084597945
1620 , 527 , 23491 , 5.1218820861677985
1621 , 388 , 19059 , 4.155546834118262
1622 , 254 , 17016 , 3.7100994243851386
1623 , 184 , 10597 , 2.3105267748124887
1624 , 328 , 17230 , 3.756759113901971
1625 , 330 , 13152 , 2.867608581894296
1626 , 382 , 23364 , 5.094191522762952
1627 , 288 , 15182 , 3.310221524507238
1628 , 316 , 19024 , 4.147915576487006
1629 , 352 , 11509 , 2.5093755450898314
1630 , 167 , 12091 , 2.636272457701029
1631 , 133 , 13251 , 2.8891941391941387
1632 , 283 , 15678 , 3.4183673469387754
1633 , 316 , 13818 , 3.0128205128205128
1634 , 289 , 15710 , 3.425344496773068
1635 , 300 , 15752 , 3.434502005930577
1636 , 203 , 14266 , 3.11050061050061
1637 , 274 , 13222 , 2.8828710971568112
1638 , 309 , 18735 , 4.08490319204605
1639 , 284 , 13540 , 2.952206523635095
1640 , 373 , 13312 , 2.9024943310657596
1641 , 271 , 14684 , 3.201639630211058
1642 , 308 , 15470 , 3.373015873015873
1643 , 200 , 13566 , 2.957875457875458
1644 , 256 , 11261 , 2.4553026338740622
1645 , 244 , 13148 , 2.86673643816501
1646 , 242 , 14673 , 3.1992412349555206
1647 , 292 , 15455 , 3.3697453340310486
1648 , 220 , 14652 , 3.194662480376766
1649 , 216 , 14445 , 3.1495290423861855
1650 , 224 , 14939 , 3.257238792953079
1651 , 248 , 11545 , 2.517224838653411
1652 , 154 , 10854 , 2.3665620094191526
1653 , 280 , 16945 , 3.6946188731903025
1654 , 268 , 15702 , 3.4236002093144955
1655 , 224 , 12811 , 2.7932583289726147
1656 , 281 , 14919 , 3.252878074306646
1657 , 194 , 14577 , 3.178309785452642
1658 , 216 , 15018 , 3.2744636316064883
1659 , 164 , 13727 , 2.9929792429792426
1660 , 387 , 14149 , 3.0849904064189775
1661 , 213 , 11599 , 2.528998778998779
1662 , 282 , 14240 , 3.1048316762602473
1663 , 212 , 11146 , 2.4302285016570737
1664 , 404 , 18503 , 4.034318855747427
1665 , 292 , 13329 , 2.906200941915228
1666 , 174 , 9528 , 2.0774463631606483
1667 , 184 , 11840 , 2.5815454386882952
1668 , 227 , 12758 , 2.781702424559567
1669 , 255 , 15991 , 3.486612593755451
1670 , 333 , 12767 , 2.783664747950462
1671 , 179 , 12080 , 2.633874062445491
1672 , 348 , 11871 , 2.588304552590267
1673 , 225 , 13945 , 3.0405110762253615
1674 , 283 , 14826 , 3.232600732600733
1675 , 272 , 14649 , 3.1940083725798014
1676 , 351 , 13795 , 3.0078056863771145
1677 , 353 , 13984 , 3.049014477585905
1678 , 344 , 13926 , 3.03636839351125
1679 , 308 , 17569 , 3.830673294959009
1680 , 218 , 10558 , 2.3020233734519446
1681 , 359 , 19902 , 4.339351125065411
1682 , 189 , 11478 , 2.50261643118786
1683 , 228 , 16942 , 3.6939647653933356
1684 , 196 , 13172 , 2.8719693005407287
1685 , 124 , 13578 , 2.9604918890633174
1686 , 196 , 14682 , 3.2012035583464162
1687 , 152 , 13611 , 2.9676870748299327
1688 , 245 , 15225 , 3.31959706959707
1689 , 294 , 17062 , 3.7201290772719338
1690 , 309 , 17524 , 3.8208616780045355
1691 , 283 , 17421 , 3.7984039769754054
1692 , 166 , 10887 , 2.373757195185767
1693 , 260 , 11472 , 2.50130821559393
1694 , 348 , 11828 , 2.5789290075004354
1695 , 242 , 13216 , 2.8815628815628807
1696 , 344 , 18078 , 3.9416535845107283
1697 , 236 , 15536 , 3.3874062445491013
1698 , 190 , 12331 , 2.688601081458225
1699 , 348 , 15355 , 3.347941740798884
1700 , 205 , 12580 , 2.742892028606315
1701 , 284 , 8751 , 1.9080324437467298
1702 , 320 , 13629 , 2.9716117216117213
1703 , 266 , 15823 , 3.4499825571254137
1704 , 369 , 15808 , 3.4467120181405893
1705 , 148 , 13505 , 2.944575266003838
1706 , 232 , 14483 , 3.1578144078144073
1707 , 239 , 13220 , 2.8824350252921676
1708 , 224 , 15029 , 3.2768620268620263
1709 , 265 , 12200 , 2.660038374324089
1710 , 171 , 9542 , 2.080498866213152
1711 , 158 , 12276 , 2.676609105180534
1712 , 234 , 9588 , 2.090528519099948
1713 , 172 , 11410 , 2.487789987789987
1714 , 167 , 12485 , 2.7221786150357574
1715 , 256 , 12592 , 2.7455084597941743
1716 , 250 , 12861 , 2.8041601255886963
1717 , 291 , 15268 , 3.3289726146869008
1718 , 303 , 16656 , 3.6316064887493464
1719 , 327 , 16891 , 3.6828449328449318
1720 , 364 , 15604 , 3.402232687946974
1721 , 251 , 13674 , 2.981423338566195
1722 , 240 , 16968 , 3.6996336996337
1723 , 304 , 17827 , 3.886926565497994
1724 , 318 , 17051 , 3.7177306820163962
1725 , 277 , 12662 , 2.7607709750566896
1726 , 210 , 9704 , 2.1158206872492586
1727 , 404 , 13064 , 2.8484214198499913
1728 , 211 , 18695 , 4.076181754753183
1729 , 229 , 13176 , 2.872841444270015
1730 , 200 , 9696 , 2.114076399790686
1731 , 208 , 13038 , 2.842752485609628
1732 , 252 , 10690 , 2.330804116518403
1733 , 257 , 11527 , 2.513300191871621
1734 , 296 , 17356 , 3.784231641374498
1735 , 372 , 12115 , 2.641505320076749
1736 , 237 , 17347 , 3.7822693179836038
1737 , 264 , 13679 , 2.9825135182278046
1738 , 177 , 10438 , 2.275859061573347
1739 , 366 , 12530 , 2.731990231990231
1740 , 221 , 11428 , 2.4917146345717773
1741 , 369 , 17817 , 3.8847462061747766
1742 , 324 , 14811 , 3.229330193615908
1743 , 255 , 15057 , 3.2829670329670315
1744 , 188 , 13574 , 2.9596197453340314
1745 , 338 , 15534 , 3.386970172684458
1746 , 238 , 14798 , 3.2264957264957275
1747 , 260 , 12658 , 2.7598988313274018
1748 , 337 , 16333 , 3.561180882609455
1749 , 385 , 16755 , 3.6531920460491896
1750 , 292 , 13596 , 2.9644165358451064
1751 , 291 , 13319 , 2.904020582592011
1752 , 302 , 15168 , 3.3071690214547345
1753 , 360 , 16312 , 3.5566021280306988
1754 , 329 , 10649 , 2.3218646432932153
1755 , 249 , 13551 , 2.9546049188906336
1756 , 239 , 12725 , 2.7745072387929532
1757 , 336 , 10928 , 2.3826966684109534
1758 , 240 , 17859 , 3.8939037153322866
1759 , 242 , 12502 , 2.725885225885226
1760 , 266 , 18293 , 3.988531309959882
1761 , 308 , 11155 , 2.432190825047968
1762 , 211 , 11463 , 2.499345892203035
1763 , 380 , 9561 , 2.084641548927263
1764 , 206 , 10410 , 2.269754055468342
1765 , 280 , 12189 , 2.6576399790685508
1766 , 227 , 10316 , 2.2492586778301056
1767 , 324 , 14139 , 3.082810047095761
1768 , 251 , 12497 , 2.7247950462236177
1769 , 244 , 17723 , 3.864250828536542
1770 , 320 , 18629 , 4.061791383219955
1771 , 190 , 12022 , 2.6212279783708365
1772 , 157 , 13369 , 2.914922379208094
1773 , 283 , 13237 , 2.8861416361416365
1774 , 259 , 16416 , 3.5792778649921497
1775 , 206 , 13656 , 2.9774986917844055
1776 , 216 , 12082 , 2.634310134310134
1777 , 372 , 16338 , 3.562271062271063
1778 , 443 , 31376 , 6.841095412523986
1779 , 631 , 37118 , 8.093057735914877
1780 , 688 , 30803 , 6.716160823303682
1781 , 419 , 27557 , 6.008416186987616
1782 , 458 , 27669 , 6.03283621140764
1783 , 390 , 26260 , 5.72562358276644
1784 , 323 , 21476 , 4.682539682539684
1785 , 370 , 21570 , 4.703035060177918
1786 , 370 , 21673 , 4.725492761207046
1787 , 241 , 17981 , 3.920504099075527
1788 , 272 , 18782 , 4.095150880865166
1789 , 273 , 13424 , 2.926914355485784
1790 , 264 , 15891 , 3.464809000523286
1791 , 306 , 14523 , 3.1665358451072754
1792 , 299 , 15093 , 3.2908163265306123
1793 , 200 , 15767 , 3.4377725449154024
1794 , 268 , 17703 , 3.85989010989011
1795 , 337 , 21772 , 4.747078318506888
1796 , 258 , 14455 , 3.1517094017094016
1797 , 276 , 18256 , 3.98046398046398
1798 , 292 , 17928 , 3.9089481946624796
1799 , 331 , 14149 , 3.084990406418979
1800 , 317 , 14710 , 3.2073085644514223
1801 , 334 , 19332 , 4.215070643642071
1802 , 306 , 20648 , 4.50200593057736
1803 , 347 , 18524 , 4.038897610326181
1804 , 239 , 14622 , 3.1881214024071163
1805 , 471 , 19734 , 4.302721088435375
1806 , 236 , 17013 , 3.7094453165881744
1807 , 373 , 20331 , 4.432888540031396
1808 , 288 , 17819 , 3.8851822780394216
1809 , 262 , 23206 , 5.059741845456132
1810 , 349 , 17040 , 3.7153322867608582
1811 , 228 , 11464 , 2.4995639281353568
1812 , 332 , 16103 , 3.511032618175475
1813 , 231 , 16644 , 3.6289900575614857
1814 , 171 , 12119 , 2.6423774638060356
1815 , 302 , 17346 , 3.782051282051282
1816 , 283 , 14034 , 3.059916274201989
1817 , 292 , 22673 , 4.943528693528693
1818 , 361 , 26856 , 5.855572998430142
1819 , 264 , 16515 , 3.600863422291994
1820 , 272 , 19430 , 4.236438165009594
1821 , 346 , 22894 , 4.991714634571778
1822 , 414 , 27659 , 6.030655852084424
1823 , 321 , 19467 , 4.244505494505494
1824 , 344 , 20962 , 4.570469213326358
1825 , 392 , 24387 , 5.317242281527996
1826 , 390 , 25491 , 5.557953950811094
1827 , 374 , 27271 , 5.946057910343625
1828 , 324 , 20034 , 4.368131868131868
1829 , 229 , 15686 , 3.4201116343973497
1830 , 306 , 23232 , 5.065410779696494
1831 , 293 , 22655 , 4.939604046746904
1832 , 307 , 21831 , 4.759942438513868
1833 , 258 , 16047 , 3.4988226059654624
1834 , 260 , 15999 , 3.488356881214024
1835 , 294 , 19501 , 4.25191871620443
1836 , 326 , 22738 , 4.957701029129601
1837 , 376 , 16946 , 3.6948369091226234
1838 , 382 , 19463 , 4.243633350776208
1839 , 404 , 17174 , 3.74454910169196
1840 , 394 , 15267 , 3.328754578754579
1841 , 232 , 14632 , 3.1903017617303324
1842 , 313 , 19279 , 4.203514739229025
1843 , 299 , 20175 , 4.3988749345892195
1844 , 339 , 16809 , 3.664965986394558
1845 , 344 , 11417 , 2.489316239316239
1846 , 310 , 24382 , 5.316152101866388
1847 , 365 , 18579 , 4.050889586603873
1848 , 363 , 17783 , 3.8773329844758413
1849 , 357 , 22956 , 5.005232862375719
1850 , 335 , 27281 , 5.94823826966684
1851 , 352 , 25266 , 5.508895866038723
1852 , 279 , 21628 , 4.7156811442525735
1853 , 311 , 25320 , 5.520669806384092
1854 , 447 , 18487 , 4.030830280830281
1855 , 234 , 15829 , 3.4512907727193443
1856 , 230 , 16773 , 3.657116692830978
1857 , 269 , 21098 , 4.6001221001221
1858 , 511 , 33051 , 7.206305599162742
1859 , 576 , 44918 , 9.793738008023725
1860 , 561 , 44404 , 9.681667538810396
1861 , 472 , 24750 , 5.396389324960754
1862 , 468 , 21451 , 4.677088784231641
1863 , 329 , 16412 , 3.5784057212628637
1864 , 374 , 16798 , 3.6625675911390196
1865 , 334 , 20678 , 4.508547008547009
1866 , 347 , 22794 , 4.969911041339612
1867 , 294 , 21684 , 4.727891156462585
1868 , 337 , 17543 , 3.8250043607186464
1869 , 313 , 17034 , 3.7140240711669286
1870 , 331 , 17482 , 3.811704168847026
1871 , 282 , 17578 , 3.832635618349905
1872 , 259 , 18128 , 3.952555381126811
1873 , 271 , 17149 , 3.739098203383918
1874 , 221 , 17169 , 3.7434589220303507
1875 , 289 , 21609 , 4.711538461538462
1876 , 200 , 15593 , 3.3998342926914358
1877 , 321 , 19877 , 4.333900226757371
1878 , 244 , 15759 , 3.436028257456829
1879 , 311 , 23292 , 5.078492935635793
1880 , 354 , 15409 , 3.3597156811442526
1881 , 342 , 20500 , 4.469736612593755
1882 , 343 , 21118 , 4.604482818768534
1883 , 356 , 20696 , 4.512471655328798
1884 , 244 , 18097 , 3.9457962672248397
1885 , 289 , 23107 , 5.03815628815629
1886 , 294 , 22885 , 4.989752311180882
1887 , 301 , 19052 , 4.154020582592011
1888 , 331 , 16083 , 3.5066718995290422
1889 , 261 , 19395 , 4.2288069073783365
1890 , 261 , 19398 , 4.229461015175302
1891 , 312 , 17318 , 3.7759462759462763
1892 , 344 , 16301 , 3.554203732775161
1893 , 307 , 18358 , 4.002703645560787
1894 , 383 , 25949 , 5.65781440781441
1895 , 372 , 20715 , 4.51661433804291
1896 , 305 , 16678 , 3.636403279260422
1897 , 307 , 18630 , 4.062009419152276
1898 , 300 , 13734 , 2.9945054945054945
1899 , 321 , 21339 , 4.652668759811616
1900 , 323 , 23705 , 5.168541775684634
1901 , 267 , 17917 , 3.9065497994069425
1902 , 258 , 20325 , 4.431580324437467
1903 , 278 , 21032 , 4.58573172858887
1904 , 375 , 22763 , 4.963151927437641
1905 , 372 , 24576 , 5.358451072736787
1906 , 383 , 27083 , 5.905067155067155
1907 , 413 , 26888 , 5.862550148264436
